483,Fender,Lucky Dream,Telecaster,9.33822E+12
484,Ibanez,Royal Tree,PGM333,7.88473E+12
485,Ibanez,Square Silence,AF200,9.28296E+12
486,Scala,Broken Butterfly,Underdog,3.81389E+12
487,Fender,Icy Limit,Duo-Sonic,3.60732E+12
488,Fender,Sweet Voice,Duo-Sonic,3.72056E+12
489,Fender,Shy Surf,Jaguar,6.43717E+12
490,Jackson,Fragrant Butterfly,Dinky,7.72959E+12
491,Martin,Steep Moon,D-28,4.31171E+12
492,G&L,Holy Sun,Tribute Fallout,6.17601E+12
493,Squier,Restless Mud,Stratocaster,4.63297E+11
494,Carvin,Winter Dawn,C6H,9.38728E+12
495,Charvel,Sweet King,So-Cal Style,9.06731E+11
496,Scala,Broad Feather,Burst,3.89299E+12
497,Charvel,Aged Limit,So-Cal Style,1.3843E+12
498,Fender,Dawn Grass,Mustsang,5.17042E+12
499,ESP,Summer Lake,EC,5.11821E+11
500,Fender,Shrill Heart,Meteora,9.30959E+12
501,Ibanez,Quiet Shadow,AF200,8.04263E+12
502,Washburn,Wandering Recipe,M160,2.81265E+12
503,B.C. Rich,Wild Firefly,Seagull,4.72614E+12
504,Martin,Gentle Rice,D-35,3.14703E+12
505,Gretsch,Small Wave,G5425,6.71677E+12
506,ESP,Tight Flower,MH,5.82851E+12
507,ESP,White Boat,SN,1.49738E+12
508,Martin,Noisy Field,00-28,8.48252E+12
509,ESP,Dry Wood,Black Metal,44165324403
510,Guild,Shy Wood,D25M,3.75967E+12
511,Charvel,Tiny Sunset,Guthrie Govan Signature,7.66213E+12
512,Martin,Curly Surf,GPC-28E,6.19127E+12
513,Fender,Sweet Snow,Meteora,1.46201E+12
514,Paul Reed Smith,Floral Band,SE Custom 24 Ziricote,2.1558E+12
515,ESP,Super Feather,EC,8.66898E+12
516,Martin,Tight Dust,D-45,1.4879E+12
517,Guild,Winter Meadow,Starfire,4.4539E+12
518,Squier,Broken Shape,Jaguar,6.97219E+12
519,Scala,Gentle Wave,T-Style,1.21407E+12
520,Paul Reed Smith,Snowy Rice,SE Custom 22 Semi-Hollow,7.72757E+12
521,Rickenbacker,Dawn Bonus,Model 300,9.381E+12
522,Jackson,Soft Fog,Rhoads,5.0011E+12
523,Jackson,Long Cell,Kelly,7.52308E+12
524,Epiphone,Snowy Fire,ES-355,8.54547E+12
525,Taylor,Solitary Paper,600 Series,2.11711E+12
526,Gretsch,Damp Voice,Black Penguin,7.20642E+12
527,Schecter,Delicate Cherry,C-6 Pro,4.08075E+12
528,Ibanez,Calm Limit,AF200,5.18156E+12
529,Gibson,Lingering Rain,ES-330,1.28693E+12
530,Carvin,Young Waterfall,A6H,4.38704E+12
531,B.C. Rich,Blue Bonus,Beast,4.30395E+12
532,Gretsch,Tight Darkness,Penguin,3.05179E+12
533,Scala,Tight Hall,Burst,1.12869E+12
534,Scala,Royal Bar,Underdog,7.47294E+11
535,Jackson,Floral Breeze,King V,1.69459E+12
536,Washburn,Broken Glitter,J600,9.96759E+12
537,Charvel,Dry Dust,Guthrie Govan Signature,8.15912E+12
538,Paul Reed Smith,Ancient Firefly,SE 277 Baritone,3.21787E+12
539,Gibson,Curly Darkness,SG Jr,3.72456E+12
540,Paul Reed Smith,Bitter Truth,SE Custom 22,9.0831E+12
541,Scala,Orange Leaf,Junkyard,7.95975E+12
542,Squier,Weathered Breeze,Duo-Sonic,7.94927E+12
543,Epiphone,Withered Unit,Les Paul Studio,7.39077E+12
544,Epiphone,Spring Darkness,Les Paul Studio,6.4462E+12
545,Squier,Dry Haze,Jazzmaster,1.76795E+12
546,Jackson,Plain Water,King V,1.22745E+12
547,Friedman,Sweet Darkness,Vintage-T,7.62622E+12
548,Washburn,Shrill Firefly,J600,7.12264E+12
549,Scala,Cold Wind,Burst,2.50323E+12
550,Carvin,Divine Math,C7H,7.47794E+11
551,G&L,Long Thunder,Tribute Fallout,8.60034E+12
552,Carvin,Floral Heart,C7H,5.34199E+12
553,Martin,Old Dust,D-35,3.4867E+12
554,ESP,Long Water,Arrow,2.79524E+12
555,Charvel,Soft Breeze,SC1,4.12522E+12
556,Paul Reed Smith,Cool Salad,CE 24 Semi-Hollow,3.04873E+12
557,Friedman,Crimson Shape,Vintage-T,7.66176E+12
558,Ibanez,Proud Meadow,PGM333,9.34693E+12
559,Squier,Divine Night,Duo-Sonic,9.74749E+12
560,Gibson,Cool Waterfall,Les Paul Standard,9.98143E+12
561,Guild,Dawn Cell,Doubleneck Custom,5.39972E+12
562,Gibson,Small Night,Flying V,8.56292E+12
563,Washburn,Fragrant Lake,J600,4.67266E+11
564,ESP,Winter Sun,SN,4.7328E+12
565,Gretsch,Falling Frost,Black Penguin,7.80067E+12
566,Jackson,Steep Hat,King V,6.73436E+12
567,Ibanez,Hidden Frost,AF200,8.23141E+12
568,Taylor,Shy Tooth,500 Series,5.73611E+12
569,Washburn,Tiny Pond,J3,4.9129E+12
570,Rickenbacker,Shrill Leaf,Model 330-12,6.66252E+12
571,Jackson,Withered Rice,Juggernaut,1.0816E+12
572,Taylor,Royal Haze,800 Series,7.0743E+12
573,Schecter,Bitter Morning,C-7 SLS Evil Twin,5.61741E+12
574,Schecter,Shiny Sunset,C-7 SLS Evil Twin,4.99293E+12
575,Paul Reed Smith,Icy Meadow,SE Custom 24 Ziricote,1.47408E+12
576,Schecter,Curly Darkness,E-1 Custom,9.21875E+11
577,Friedman,Orange Butterfly,Metro-D,7.32805E+11
578,Guild,Holy Band,D25M,1.83239E+12
579,Taylor,Shiny Fog,700 Series,7.65635E+12
580,Squier,Tiny Recipe,Jaguar,5.7948E+12
581,Gibson,Rough Waterfall,ES-355,9.44045E+12
582,Washburn,Calm Rain,M10FRQ,3.50177E+12
583,Schecter,Bitter Wave,E-1 Custom,4.16158E+12
584,Paul Reed Smith,Shiny Meadow,Super Eagle II,7.56119E+11
585,Washburn,Odd Term,J600,1.87023E+12
586,G&L,Fragrant Sun,Fullerton Deluxe Comanche,3.15788E+12
587,B.C. Rich,Curly Tooth,Virgo,6.12771E+12
588,Carvin,Long Hill,A6H,1.13201E+12
589,Charvel,Purple Limit,DK27,5.07909E+12
590,Squier,Cold Mode,Jaguar,4.13127E+12
591,Carvin,Spring Fire,A6H,8.35159E+12
592,Charvel,Solitary Queen,So-Cal Style,1.78407E+11
593,Scala,Fragrant Frog,Underdog,3.64023E+12
594,G&L,White Cherry,Fullerton Deluxe ASAT,7.0569E+12
595,B.C. Rich,Still Wildflower,Igniter,7.95634E+11
596,Taylor,Fancy Lab,800 Series,4.68321E+12
597,Epiphone,Broad Cell,Les Paul Jr Double Cut,2.40048E+12
598,Taylor,Billowing King,600 Series,4.2611E+12
599,Epiphone,Empty Poetry,Coronet,9.83497E+12
600,Rickenbacker,Plain Wood,Model 330-12,5.90068E+12
601,Schecter,Weathered Shadow,E-1 Custom,9.11409E+12
602,Taylor,Damp Glitter,400 Series,5.93082E+12
603,Charvel,Restless Boat,DK24,7.27002E+12
604,Paul Reed Smith,Withered Tooth,SE Custom 22 Semi-Hollow,2.23192E+12
605,Gretsch,Sweet Term,Penguin,2.70978E+12
606,Carvin,Icy Heart,A7E,5.94771E+12
607,Washburn,Young Unit,HB15,6.42095E+12
608,Gibson,Green Sky,ES-355,3.89174E+11
609,Ibanez,Lively Star,JEM7V,6.10612E+12
610,B.C. Rich,Late Hat,Widow,5.40685E+12
611,Washburn,Falling Flower,M160,7.95279E+11
612,Charvel,Empty Dew,SC1,7.91989E+12
613,Taylor,Proud Frog,600 Series,3.85616E+12
614,Paul Reed Smith,Raspy Base,McCarty 594,8.14795E+12
615,Rickenbacker,Raspy Frog,Model 300,3.55392E+12
616,Guild,Damp Cake,Doubleneck Custom,2.96486E+12
617,Jackson,Aged Bread,Soloist,7.81172E+12
618,Ibanez,Round Surf,KIKO200,4.78352E+12
619,ESP,Withered Sun,Arrow,9.30946E+12
620,Fender,Bold Violet,Telecaster,1.69665E+12
621,B.C. Rich,Damp Snowflake,Seagull,6.02604E+12
622,Gibson,Noisy Cell,ES-330,2.27543E+12
623,Gibson,Bold Bird,ES-330,3.82234E+12
624,Gretsch,Square Morning,Black Penguin,3.64498E+12
625,Paul Reed Smith,Solitary Wind,McCarty 594,3.07161E+11
626,Gibson,Orange Rain,Les Paul Standard,6.04775E+12
627,Friedman,Billowing Mountain,Vintage-T,2.12469E+12
628,Martin,Broad Thunder,D-28,8.20439E+12
629,Martin,Jolly Glade,D-35,1.35971E+12
630,Carvin,Twilight Cherry,A6C,6.18992E+12
631,Schecter,Raspy Lab,C-7 SLS Evil Twin,4.46612E+12
632,Epiphone,Red Mode,Les Paul Standard Double Cut,9.22313E+12
633,Gretsch,Purple Mode,Black Falcon,1.79274E+12
634,Fender,Black Rain,Duo-Sonic,7.48763E+12
635,Charvel,Royal Recipe,So-Cal Style,9.22426E+12
636,Scala,Purple Mouse,Underdog,9.75141E+11
637,Washburn,Lively Unit,J3,9.70728E+12
638,Carvin,Fancy Unit,A6C,2.3588E+12
639,Gretsch,White Unit,Black Penguin,3.91426E+12
640,Ibanez,Yellow Bush,PGM333,3.01247E+12
641,Fender,Proud Mouse,Telecaster,6.74965E+11
642,Carvin,Bold Unit,A6E,8.87443E+12
643,Schecter,Shy Dawn,E-1 Custom,19768497960
644,Martin,Tiny Pine,D-45,5.24317E+12
645,G&L,Rapid Flower,Fullerton Deluxe Skyhawk,6.28468E+12
646,B.C. Rich,Shrill Term,Virgo,8.86991E+12
647,Guild,Sweet Dawn,Starfire,9.48644E+12
648,Rickenbacker,Wild Lab,Model 300,4.53259E+12
649,G&L,Long Wildflower,Tribute ASAT,3.54141E+12
650,Fender,Flat Lab,Mustsang,8.85355E+12
651,Taylor,Patient Bread,400 Series,2.32947E+12
652,Fender,Withered Meadow,Telecaster,4.02021E+12
653,Fender,Sparkling Pine,Telecaster,5.58485E+12
654,Gretsch,Damp Pine,Penguin,7.82261E+12
655,Taylor,Billowing River,500 Series,8.50141E+12
656,Taylor,Plain Wildflower,200 Series,9.46614E+11
657,Fender,Ancient Violet,Mustsang,2.57466E+12
658,Friedman,Lingering Breeze,Vintage-S,9.24953E+12
659,Squier,Dry Bush,Jazzmaster,60304462409
660,Rickenbacker,Twilight Violet,Model 300,2.13571E+12
661,Rickenbacker,Quiet Star,Model 340,1.19444E+11
662,Carvin,Autumn Unit,A6H,9.1556E+12
663,Washburn,Summer Flower,M10FRQ,7.53343E+12
664,Taylor,Quiet Smoke,300 Series,8.44702E+12
665,Schecter,Wandering Tree,Synyster Gates Custom,9.99161E+12
666,Charvel,Plain Art,SC1,9.81251E+12
667,Martin,Divine Hill,HD-35,3.46908E+12
668,Friedman,Square Base,Vintage-S,2.40654E+12
670,Epiphone,Rapid Scene,Les Paul Studio,8.84974E+12
671,Friedman,Delicate Sound,Vintage-S,8.3576E+12
672,Jackson,Wispy Lake,Soloist,2.84757E+12
673,Gretsch,Spring Resonance,Black Penguin,2.78534E+12
674,Martin,Steep Meadow,D-41,2.75395E+12
675,Scala,Fragrant Mud,Junkyard,5.5028E+12
676,Guild,Purple Resonance,D40,1.92439E+11
677,Scala,Misty Art,Burst,2.46831E+12
678,Rickenbacker,Lucky Snow,Model 340,5.36026E+12
679,Washburn,Plain Sky,J600,2.74876E+12
680,Squier,Hidden Sea,Telecaster,8.15299E+12
681,Fender,Throbbing Violet,Jaguar,7.07047E+11
682,ESP,Delicate Violet,M,8.37958E+12
683,Ibanez,Square Salad,AF200,7.81863E+12
684,Martin,Wispy Shadow,Ed Sheeran Signature,7.84675E+12
685,Charvel,Lucky Shape,DK24,1.26648E+12
686,Scala,Red Unit,T-Style,5.52143E+12
687,Guild,Super Disk,Starfire,4.42859E+12
688,Scala,Curly Unit,T-Style,6.39901E+12
689,Epiphone,Wispy Night,Casino,8.89265E+12
690,Scala,Lingering Paper,Junkyard,8.08907E+11
691,ESP,Muddy Math,M,2.48888E+12
692,Martin,Winter Paper,GPC-28E,7.71055E+12
693,G&L,Crimson Limit,Tribute ASAT,8.53206E+12
694,Ibanez,Lively Disk,JS2480MCR,6.27422E+12
695,B.C. Rich,Proud Bird,Eagle,8.6516E+12
696,Schecter,Curly Rice,V-1,4.4787E+12
697,Taylor,Holy Queen,600 Series,7.30882E+12
698,G&L,Soft Rice,Fullerton Deluxe ASAT,3.15154E+12
699,Fender,Curly Pine,Jazzmaster,2.8808E+12
700,Gretsch,Dry Dust,Chet Atkins,7.84219E+12
701,Paul Reed Smith,Green Fog,SE Mark Tremonti,5.82086E+12
702,Gretsch,Lingering Math,Black Penguin,9.63056E+12
703,Schecter,Broad Resonance,V-1,8.79824E+11
704,Jackson,Odd Paper,Soloist,9.00054E+12
705,Paul Reed Smith,Still Water,CE 24 Semi-Hollow,1.02133E+11
706,Guild,Tight Sound,Doubleneck Custom,7.51336E+12
707,Rickenbacker,Royal Sun,Model 1993 Plus,5.62002E+12
708,Schecter,Green Surf,V-1,7.34399E+12
709,Ibanez,Summer Silence,JS1CR Joe Satriani,1.48671E+12
710,Carvin,Bold Unit,A7E,7.44437E+12
711,Carvin,Weathered Frost,A6H,6.01202E+12
712,Scala,Withered Pine,Underdog,7.20397E+12
713,Taylor,Damp Rice,400 Series,9.41239E+12
714,Rickenbacker,Red Mud,Model 300,1.27739E+12
715,Washburn,Summer Frog,M10FRQ,4.82364E+12
716,Rickenbacker,Sweet Dew,Model 330-12,3.19303E+12
717,B.C. Rich,Curly Glade,Virgin,2.23361E+12
718,Ibanez,Withered Surf,JEM7V,2.71311E+12
719,Squier,Snowy Forest,Meteora,7.23217E+12
720,Charvel,Proud Sky,SC1,7.02749E+12
721,Scala,Fancy Sun,Junkyard,9.57375E+12
722,Martin,Tiny Sky,GPC-28E,1.78266E+12
723,Schecter,Purple Violet,V-1,1.70657E+12
724,Carvin,Soft Queen,A6H,1.21061E+12
725,Paul Reed Smith,Mute Math,Carlos Santana Signature,8.61989E+11
726,B.C. Rich,Dawn Rice,Wave,4.61118E+12
727,Rickenbacker,Twilight Moon,Model 340,6.68039E+11
728,Epiphone,Silent King,Coronet,9.04105E+12
729,Fender,Old Night,Meteora,4.26194E+12
730,Squier,Billowing Unit,Duo-Sonic,5.61518E+12
731,B.C. Rich,Restless Silence,Beast,3.79589E+12
732,Epiphone,Odd Pine,ES-355,9.17278E+12
733,Taylor,Floral Dream,800 Series,5.6476E+12
734,B.C. Rich,Fancy Mode,Seagull,1.44286E+12
735,Gretsch,Fancy Resonance,G5420T,9.50951E+12
736,Charvel,Lively Limit,Guthrie Govan Signature,2.71206E+12
737,Gretsch,Odd Truth,Chet Atkins,1.54309E+12
738,B.C. Rich,Floral Moon,Warlock,6.81895E+12
739,Gretsch,Ancient Queen,G5425,1.42168E+12
740,Jackson,Flat Morning,Kelly,6.72065E+12
741,ESP,Round Lake,EC,2.24872E+12
742,G&L,Red King,Tribute Fallout,6.16158E+12
743,Washburn,Dawn Star,HB35,42728491425
744,Fender,Solitary Queen,Duo-Sonic,43052672924
745,Paul Reed Smith,Lively Cherry,SE Custom 24 Ziricote,8.47168E+12
746,Friedman,Muddy Cherry,Metro-D,7.7024E+12
747,Paul Reed Smith,Broad Dust,CE 24 Semi-Hollow,6.13165E+12
748,Gibson,Morning Morning,Les Paul Jr Double Cut,5.9746E+12
749,Friedman,Round Boat,Metro-D,7.55627E+12
750,Ibanez,Red Resonance,GB10 George Benson,7.56346E+12
751,Carvin,Lively King,CT624X,4.18414E+12
752,G&L,Little Meadow,Tribute ASAT,3.71507E+12
753,Ibanez,Dry Term,JEM7V,2.71774E+12
754,Epiphone,Long Snow,ES-355,6.11278E+12
755,Washburn,Odd Unit,J3,5.48401E+12
756,Epiphone,Black Sun,Coronet,2.36851E+11
757,Taylor,White Feather,500 Series,6.36677E+12
758,Paul Reed Smith,White Recipe,SE Custom 22 Semi-Hollow,9.13982E+12
759,B.C. Rich,Billowing Truth,Widow,6.2724E+12
760,Taylor,Green Glade,600 Series,6.36571E+12
761,ESP,White Credit,F,9.35785E+12
762,Rickenbacker,Falling Night,Model 360,4.38374E+12
763,Friedman,Delicate Water,Vintage-T,3.19101E+12
764,Ibanez,Round Brook,JEM7V,2.86769E+12
765,ESP,Delicate Dream,TE,3.46011E+12
766,Carvin,Delicate Wildflower,A7E,2.20944E+12
767,Charvel,Solitary Grass,Guthrie Govan Signature,1.11677E+12
768,Epiphone,Wild Darkness,SG,5.59936E+12
769,Guild,Dry Boat,A-150,3.41575E+12
770,ESP,Still Forest,EX,3.67414E+12
771,Schecter,Wandering Sky,E-1 Custom,7.20403E+12
772,Epiphone,Muddy Base,Firebird,1.79635E+12
773,B.C. Rich,Silent Waterfall,Igniter,5.27693E+12
774,Squier,Dry Bread,Mustsang,2.71718E+12
775,Guild,Falling Sunset,Doubleneck Custom,2.45606E+12
776,Epiphone,Weathered Block,Les Paul Standard Double Cut,8.54081E+12
777,Gibson,Frosty Block,Explorer,1.0784E+12
778,Fender,White Snowflake,Jazzmaster,7.42102E+12
779,Guild,Lingering Limit,D25M,8.17948E+12
780,Scala,Crimson Pine,Burst,8.0195E+12
781,Gretsch,Delicate Forest,Irish Falcon,6.57722E+12
782,Squier,Shiny Bird,Telecaster,9.747E+12
783,Washburn,Blue Hall,HB15,8.03962E+12
784,Charvel,Late Surf,Guthrie Govan Signature,2.18054E+12
785,Gretsch,Shiny Band,Reverend Horton Heat,7.61799E+12
786,Washburn,Winter Shape,J600,6.96597E+12
787,Gretsch,Quiet Mountain,Black Falcon,3.54089E+12
788,ESP,Purple Morning,M,1.69133E+12
789,Jackson,Royal Dew,Kelly,6.30115E+12
790,Rickenbacker,Long Wood,Model 300,5.41387E+12
791,Scala,Lively Cherry,Junkyard,9.69488E+12
792,B.C. Rich,Plain Pine,Mockingbird,3.70148E+11
793,Gibson,Tight Morning,Flying V,6.17399E+12
794,Martin,Fancy Sea,Ed Sheeran Signature,4.03842E+12
795,ESP,Autumn Shape,TE,8.79101E+12
796,G&L,Misty Term,Tribute Fallout,3.60047E+12
797,Jackson,Holy Hall,Juggernaut,8.56648E+12
798,Squier,Purple Grass,Jaguar,1.14797E+12
799,Scala,Aged Silence,T-Style,6.16409E+12
800,Gibson,Restless Credit,ES-175,1.8515E+12
801,Squier,Plain Snowflake,Mustsang,2.94855E+12
802,Martin,Cool Wood,HD-35,2.36711E+12
803,Taylor,Rough Rice,500 Series,9.21176E+12
804,Ibanez,Curly Voice,JS1CR Joe Satriani,5.297E+12
805,Carvin,Cool Bush,CT624X,6.75984E+12
806,Friedman,Red Cell,Vintage-S,3.09018E+12
807,B.C. Rich,Flat Cake,Stealth,3.32824E+12
808,Guild,White Recipe,A-150,1.6213E+11
809,Fender,Dark Bread,Telecaster,9.98948E+12
810,ESP,Rapid Art,Black Metal,5.58705E+12
811,Taylor,Wandering Fire,100 Series,3.93384E+12
812,Jackson,Rapid Credit,Rhoads,4.55037E+12
813,Paul Reed Smith,Floral Term,McCarty Singlecut,8.78056E+12
814,Rickenbacker,Royal Boat,Model 1993 Plus,4.25789E+12
815,ESP,Broad Bar,Black Metal,7.45173E+12
816,Ibanez,Flat Smoke,GB10 George Benson,5.77468E+12
817,Squier,Jolly Dream,Meteora,3.91375E+12
818,Gretsch,Sparkling Frog,Reverend Horton Heat,6.93961E+12
819,Squier,Proud Butterfly,Duo-Sonic,7.22755E+12
820,Epiphone,Steep Fog,SG Jr,5.93222E+12
821,Charvel,Withered Queen,Guthrie Govan Signature,1.4265E+12
822,Paul Reed Smith,Shy Term,McCarty 594,8.27017E+12
823,Jackson,Frosty Leaf,King V,2.21459E+12
824,Paul Reed Smith,Patient Darkness,Super Eagle II,9.03996E+12
825,Epiphone,Sweet Violet,Les Paul Studio,4.88478E+12
826,Charvel,Green River,DK24,6.52989E+12
827,Epiphone,Broad Moon,ES-355,5.50448E+11
828,B.C. Rich,Rapid Hall,Virgo,4.88186E+12
829,Squier,Weathered Poetry,Telecaster,5.28449E+12
830,Jackson,Hidden Butterfly,Kelly,8.56918E+12
831,Scala,Summer Scene,T-Style,5.25209E+12
832,Epiphone,Odd Glade,Les Paul Traditional II,5.45782E+11
833,Washburn,Floral Art,HB15,3.92482E+12
834,Jackson,Restless Pond,Rhoads,4.44256E+12
835,Guild,Divine Mountain,Doubleneck Custom,9.53268E+12
836,Fender,Dark Shadow,Stratocaster,8.88916E+12
837,Washburn,Polished Shadow,HB35,8.64831E+12
838,Jackson,Green Morning,Dinky,5.2096E+12
839,Guild,Fancy Disk,Starfire,2.42939E+12
840,Rickenbacker,Noisy Recipe,Model 1993 Plus,4.05978E+12
841,Ibanez,Holy Mud,PGM333,1.35481E+12
842,Carvin,Falling Wildflower,A6E,6.584E+12
843,ESP,Purple Forest,MH,4.43906E+12
844,Epiphone,Summer Base,ES-355,9.00986E+12
845,Gibson,Rough Sound,ES-355,6.98528E+11
846,Epiphone,Aged Meadow,Coronet,4.09027E+11
847,ESP,Long Cherry,FRX,6.64066E+12
848,Carvin,Steep Resonance,A6E,4.48888E+11
849,Carvin,Icy Forest,C7H,4.59059E+12
850,Carvin,Royal Recipe,A7E,2.84859E+11
851,Rickenbacker,Nameless Sun,Model 330-12,5.92898E+12
852,B.C. Rich,Broad Feather,Mockingbird,6.95031E+12
853,Rickenbacker,Cool Pond,Model 340,3.15096E+12
854,B.C. Rich,Summer Queen,Widow,7.65906E+12
855,Epiphone,Little Base,Flying V,9.1696E+12
856,Carvin,Lingering Haze,A7E,16416956442
857,Ibanez,Steep Credit,JS1CR Joe Satriani,1.88096E+12
858,Scala,Green Hall,Underdog,6.77678E+12
859,Epiphone,Morning Tooth,ES-355,7.59554E+11
860,Carvin,Sparkling Violet,A6E,2.33065E+12
861,ESP,Aged Snowflake,TE,4.79162E+11
862,Rickenbacker,Quiet Star,Model 330-12,8.74116E+12
863,Washburn,Billowing Thunder,M160,1.34541E+12
864,Jackson,Little Bar,Juggernaut,7.76785E+12
865,Rickenbacker,Soft Field,Model 300,6.89881E+12
866,Charvel,Wild Art,So-Cal Style,6.91135E+12
867,Taylor,Patient Leaf,200 Series,9.06203E+12
868,Gibson,Frosty Bush,ES-355,8.95369E+12
869,Martin,Autumn Morning,Ed Sheeran Signature,1.85165E+12
870,Epiphone,Spring King,ES-355,2.75848E+12
871,Fender,Floral Smoke,Jazzmaster,5.78789E+12
872,Fender,Bold Wave,Mustsang,4.59766E+12
873,Carvin,Old Feather,A6H,9.80118E+12
874,Charvel,Still Mountain,So-Cal Style,3.56166E+12
875,Fender,Weathered Firefly,Mustsang,5.16686E+12
876,Guild,Yellow Tree,Starfire,3.66918E+12
877,Squier,Broken Mode,Jaguar,7.99663E+12
878,Jackson,Rough Dew,King V,8.19306E+12
879,Rickenbacker,Empty Dust,Model 300,3.65859E+12
880,Rickenbacker,Lively Field,Model 300,1.97745E+12
881,Carvin,Still Recipe,A7E,6.73153E+12
882,Jackson,Raspy Dawn,Rhoads,1.60938E+12
883,Scala,Little Feather,Junkyard,9.06243E+11
884,Washburn,Nameless Bird,HB35,4.88203E+12
885,Fender,Dark Disk,Meteora,6.76381E+12
886,Taylor,Icy Frog,100 Series,7.08763E+12
887,Fender,Silent Snow,Stratocaster,4.5183E+12
888,Scala,Odd Field,T-Style,5.03306E+11
889,G&L,Old Truth,Tribute Doheny,9.50259E+12
890,Carvin,Steep Cloud,A6H,8.11941E+12
891,Ibanez,Broken Hat,KIKO200,2.34897E+12
892,Schecter,Restless Math,C-7 SLS Evil Twin,6.31138E+11
893,Paul Reed Smith,Soft Glade,Paul's Guitar,9.8002E+12
894,Jackson,Silent Union,Rhoads,1.41823E+12
895,G&L,Shy Truth,Fullerton Deluxe Comanche,3.16985E+12
896,Martin,Sparkling Snow,CEO-7,8.86721E+12
897,Taylor,Crimson Fire,100 Series,5.50385E+11
898,Ibanez,Late Cherry,PS10,4.4544E+12
899,G&L,Divine Queen,Fullerton Deluxe ASAT,5.06182E+12
900,Jackson,Fragrant Salad,Juggernaut,9.47715E+12
901,ESP,Little Sunset,Arrow,5.34781E+12
902,Schecter,Snowy Smoke,E-1 Custom,4.91375E+11
903,Rickenbacker,Shy Pine,Model 340,2.74751E+11
904,Gretsch,Frosty Forest,Black Penguin,9.68578E+12
905,B.C. Rich,Orange Glitter,Stealth,9.51301E+12
906,Fender,Weathered Field,Jaguar,9.79472E+12
907,G&L,Delicate Mud,Fullerton Deluxe Comanche,3.98228E+12
908,Paul Reed Smith,Bitter Term,SE 277 Baritone,6.18098E+12
909,Scala,Bitter King,Underdog,4.45586E+12
910,Jackson,Lingering Band,Soloist,4.28519E+12
911,Rickenbacker,Twilight Pond,Model 300,9.19264E+12
912,Rickenbacker,Cold Wildflower,Model 1993 Plus,1.75569E+11
913,Epiphone,Wandering Smoke,Les Paul Studio,8.0002E+12
914,Gretsch,Lucky Snow,White Falcon,3.73988E+12
915,Schecter,Shrill Waterfall,Solo-II,3.60538E+11
916,G&L,Quiet Hat,Fullerton Deluxe Skyhawk,2.60838E+12
917,Fender,Royal Disk,Duo-Sonic,9.23966E+12
918,Squier,Raspy Hill,Stratocaster,9.30879E+12
919,Schecter,Shiny Thunder,Solo-II,7.25561E+12
920,Martin,Lingering Salad,D-35,6.56642E+12
921,Friedman,Billowing Shape,Vintage-T,1.68062E+12
922,Paul Reed Smith,Icy Poetry,Silver Sky,1.74096E+12
923,Fender,Still Voice,Meteora,1.57703E+12
924,Squier,Young Mouse,Jaguar,7.43293E+12
925,Carvin,Tight Boat,A6E,8.66061E+11
926,Rickenbacker,Snowy Snowflake,Model 360,2.90773E+12
927,Fender,Polished Mouse,Duo-Sonic,2.3676E+11
928,Charvel,Soft Darkness,So-Cal Style,2.6367E+12
929,Washburn,Sweet Frost,M10FRQ,2.29296E+12
930,G&L,Crimson River,ASAT Classic Bluesboy,2.06156E+12
931,Charvel,Billowing Snowflake,So-Cal Style,9.84154E+12
932,Epiphone,Wild Grass,ES-330,3.85822E+12
933,Epiphone,Blue Snow,Les Paul Jr,9.86615E+12
934,Carvin,Wispy Fire,A6H,2.76447E+12
935,B.C. Rich,Divine Tooth,Stealth,2.37422E+12
936,Squier,Wispy Shadow,Mustsang,9.09296E+12
937,Epiphone,Twilight Cake,SG,1.83078E+12
938,Taylor,Super Silence,600 Series,8.37229E+12
939,Squier,Lingering Wood,Jaguar,6.48983E+12
940,Rickenbacker,Mute Glitter,Model 330-12,8.28665E+12
941,Carvin,Noisy Voice,A6E,6.09017E+12
942,Rickenbacker,White Sunset,Model 300,2.08708E+12
943,Gretsch,Shiny Forest,Black Penguin,8.25788E+12
944,Gibson,Noisy Heart,ES-330,5.15572E+11
945,Gibson,Bold Night,Les Paul Studio,8.2342E+12
946,B.C. Rich,Broken Smoke,Eagle,5.94645E+12
947,Epiphone,Cool Snow,ES-330,8.33396E+12
948,G&L,Flat Bar,Tribute Doheny,9.36429E+12
949,Washburn,Shy Morning,J600,3.15091E+11
950,Gibson,Nameless Forest,Explorer,6.10871E+12
951,G&L,Rough Math,Tribute Comanche,8.26611E+12
952,Washburn,Throbbing Sky,M160,1.57254E+12
953,Ibanez,Quiet Night,KIKO200,6.14817E+12
954,Washburn,Noisy River,M10FRQ,2.46214E+12
955,Guild,Round Frog,D25M,3.92983E+12
956,Friedman,Wandering Rain,Vintage-T,4.19287E+12
957,Schecter,Tight Wind,Solo-II,9.30151E+12
958,Martin,Super Art,D-28,7.41332E+12
959,Schecter,Flat Band,Solo-II,3.8016E+12
960,Schecter,Blue Bar,Synyster Gates Custom,9.52978E+12
961,Guild,Mute Surf,D25M,4.74909E+12
962,Gibson,Square Mountain,ES-355,6.18654E+12
963,Squier,Round Breeze,Duo-Sonic,2.6647E+12
964,Washburn,Rapid Dawn,HB15,7.61214E+12
965,ESP,Billowing Haze,M,6.99325E+12
